estimate	p_values	FDR
del5_2p23.3  	171	0.733025126367348	0.992404014548252
del43_16p13.11	170	0.752894100784127	0.992404014548252
amp34_16q13   	169	0.772920851255182	0.992404014548252
del29_9p21.3  	169	0.772920851255182	0.992404014548252
del69_22q13.33	169	0.772920851255182	0.992404014548252
del72_xp11.22 	169	0.772920851255182	0.992404014548252
del26_8p23.1  	147	0.788533915956698	0.992404014548252
amp9_5p15.33 	147	0.79309320896223	0.992404014548252
amp10_5p13.2  	147	0.79309320896223	0.992404014548252
del21_6q27    	147	0.79309320896223	0.992404014548252
del40_14q11.2 	167	0.809250228375803	0.992404014548252
amp16_7q36.1  	148	0.809326112223237	0.992404014548252
del59_19q13.2 	167	0.809326112223237	0.992404014548252
del67_22q11.21	167	0.81339879579527	0.992404014548252
del13_4p16.1  	165	0.814512627731392	0.992404014548252
del28_8q24.3  	166	0.833824949605545	0.992404014548252
del51_17q11.2 	149	0.833824949605545	0.992404014548252
del12_3q29    	164	0.872176442294914	0.992404014548252
amp31_15q25.3 	151	0.874987577041775	0.992404014548252
amp42_21q11.2 	164	0.874987577041775	0.992404014548252
del49_17p11.2 	151.5	0.880288982890266	0.992404014548252
del32_10q11.22	163	0.893317613463652	0.992404014548252
amp40_19q13.33	152	0.895697754658684	0.992404014548252
del16_5p14.3  	152.5	0.903951689590835	0.992404014548252
del25_7q35    	153	0.914591201764685	0.992404014548252
del11_3q21.3  	162	0.916476101577043	0.992404014548252
del38_12q24.33	153	0.916476101577043	0.992404014548252
del60_19q13.42	161	0.935780186363894	0.992404014548252
del41_15q11.1 	154	0.935867856336559	0.992404014548252
del71_xp11.23 	154	0.935867856336559	0.992404014548252
amp15_7q31.2  	154	0.935893814319159	0.992404014548252
amp18_8q24.13 	154	0.935893814319159	0.992404014548252
del52_17q25.1 	161	0.937309103531828	0.992404014548252
amp41_20q13.2 	160	0.958183186460381	0.992404014548252
del58_19p12   	160	0.958183186460381	0.992404014548252
del68_22q13.2 	160	0.958183186460381	0.992404014548252
amp12_5q31.3  	156	0.979084746401229	0.996261671776689
amp22_10q25.1 	159	0.979084746401229	0.996261671776689
amp11_5q22.3  	158	1	1
del15_5p15.33 	158	1	1
