sample no_occurences quality_scores
X1040N 53424 39
X1040N 9516 4
X1040N 857964 40
X1040N 11899 41
X1040N 38520 42
X1040N 30197 43
X1040N 27221 44
X1040N 87104 45
X1040N 44921 46
X1040N 105561 47
X1040N 151438 48
X1040N 141760 49
X1040N 10238 5
X1040N 598759 50
X1040N 37332 51
X1040N 59496 52
X1040N 20709 53
X1040N 38652 54
X1040N 77680 55
X1040N 8072 56
X1040N 130069 57
X1040N 10395 58
X1040N 17399 59
X1040N 17242 6
X1040N 89920244 60
X1040N 24177 7
X1040N 11663 8
X1040N 46672 9
X1040T 5579182 0
X1040T 23587 1
X1040T 29686 10
X1040T 10161 11
X1040T 20459 12
X1040T 28211 13
X1040T 8980 14
X1040T 49910 15
X1040T 15240 16
X1040T 25647 17
X1040T 24836 18
X1040T 39520 19
X1040T 6875 2
X1040T 53553 20
X1040T 71683 21
X1040T 93976 22
X1040T 83406 23
X1040T 155644 24
X1040T 304041 25
X1040T 10139 26
X1040T 931266 27
X1040T 6839 28
X1040T 6358 29
X1040T 51318 3
X1040T 16314 30
X1040T 19581 31
X1040T 3454 32
X1040T 53816 33
X1040T 7222 34
X1040T 7547 35
X1040T 15176 36
X1040T 25348 37
X1040T 6309 38
X1040T 68257 39
X1040T 11395 4
X1040T 1093002 40
X1040T 13837 41
X1040T 47586 42
X1040T 38073 43
X1040T 32944 44
X1040T 107788 45
X1040T 54870 46
X1040T 133086 47
X1040T 187937 48
X1040T 174092 49
X1040T 12305 5
X1040T 787345 50
X1040T 45097 51
X1040T 75940 52
X1040T 24697 53
X1040T 44174 54
X1040T 99855 55
X1040T 7784 56
X1040T 164401 57
X1040T 10149 58
X1040T 18215 59
X1040T 19536 6
X1040T 117015188 60
X1040T 28769 7
X1040T 13861 8
X1040T 58631 9
X106N 5225479 0
X106N 21278 1
X106N 28444 10
X106N 8665 11
X106N 19006 12
X106N 24729 13
X106N 8212 14
X106N 44523 15
X106N 13139 16
X106N 18603 17
X106N 20644 18
X106N 33828 19
X106N 6099 2
X106N 46126 20
X106N 64063 21
X106N 80452 22
X106N 73351 23
X106N 135798 24
X106N 260990 25
X106N 8719 26
X106N 813283 27
X106N 5710 28
X106N 5603 29
X106N 45101 3
X106N 15091 30
X106N 17306 31
X106N 2909 32
X106N 46613 33
X106N 6265 34
X106N 6524 35
X106N 14237 36
X106N 21990 37
X106N 5853 38
X106N 59410 39
X106N 10230 4
X106N 959704 40
X106N 13096 41
X106N 42381 42
X106N 33070 43
X106N 30437 44
X106N 93162 45
X106N 50369 46
X106N 119909 47
X106N 162646 48
X106N 161424 49
X106N 11042 5
X106N 655447 50
X106N 39588 51
X106N 65052 52
X106N 22842 53
X106N 40859 54
X106N 85218 55
X106N 8667 56
X106N 143679 57
X106N 11597 58
X106N 18795 59
X106N 18641 6
X106N 100105181 60
X106N 26582 7
X106N 13205 8
X106N 52582 9
X106T 5117851 0
X106T 21212 1
X106T 28217 10
X106T 9115 11
X106T 19158 12
X106T 24788 13
X106T 8352 14
X106T 46180 15
X106T 13675 16
X106T 19478 17
X106T 21720 18
X106T 34691 19
X106T 5848 2
X106T 49848 20
X106T 67298 21
X106T 87251 22
X106T 79490 23
X106T 146477 24
X106T 278195 25
X106T 9013 26
X106T 861947 27
X106T 5851 28
X106T 5563 29
X106T 45477 3
X106T 15445 30
X106T 17712 31
X106T 3057 32
X106T 48626 33
X106T 6380 34
X106T 6750 35
X106T 14424 36
X106T 23154 37
X106T 5600 38
X106T 62225 39
X106T 10198 4
X106T 999553 40
X106T 13235 41
X106T 45015 42
X106T 34830 43
X106T 30973 44
X106T 98413 45
X106T 52178 46
X106T 128398 47
X106T 171166 48
X106T 165668 49
X106T 11010 5
X106T 722917 50
X106T 35321 51
X106T 71457 52
X106T 23076 53
X106T 35638 54
X106T 91358 55
X106T 7494 56
X106T 145888 57
X106T 10690 58
X106T 16757 59
X106T 19263 6
X106T 110270935 60
X106T 26673 7
X106T 12782 8
X106T 53462 9
X1097N 5731041 0
X1097N 21736 1
X1097N 30502 10
X1097N 9130 11
X1097N 18716 12
X1097N 26735 13
X1097N 8479 14
X1097N 48038 15
X1097N 14145 16
X1097N 17384 17
X1097N 20108 18
X1097N 34122 19
X1097N 6268 2
X1097N 46863 20
X1097N 66377 21
X1097N 86069 22
X1097N 82037 23
X1097N 141462 24
X1097N 265538 25
X1097N 9403 26
X1097N 879520 27
X1097N 6418 28
X1097N 6583 29
X1097N 48193 3
X1097N 15735 30
X1097N 18117 31
X1097N 3162 32
X1097N 50378 33
X1097N 6750 34
X1097N 7167 35
X1097N 13775 36
X1097N 23183 37
X1097N 6239 38
X1097N 63169 39
X1097N 11150 4
X1097N 1038508 40
X1097N 13260 41
X1097N 45042 42
X1097N 33986 43
X1097N 30435 44
X1097N 99886 45
X1097N 52633 46
X1097N 129173 47
X1097N 169244 48
X1097N 166795 49
X1097N 11683 5
X1097N 734074 50
X1097N 38071 51
X1097N 72374 52
X1097N 23686 53
X1097N 38182 54
X1097N 92972 55
X1097N 6927 56
X1097N 151611 57
X1097N 9319 58
X1097N 16905 59
X1097N 17781 6
X1097N 114826018 60
X1097N 27702 7
X1097N 13114 8
X1097N 56411 9
X1097T 4568420 0
X1097T 20734 1
X1097T 26186 10
X1097T 8615 11
X1097T 17912 12
X1097T 24957 13
X1097T 8057 14
X1097T 46004 15
X1097T 13056 16
X1097T 18273 17
X1097T 20493 18
X1097T 32858 19
X1097T 6170 2
X1097T 43608 20
X1097T 61964 21
X1097T 75270 22
X1097T 67659 23
X1097T 125519 24
X1097T 242335 25
X1097T 9147 26
X1097T 806659 27
X1097T 6071 28
X1097T 5393 29
X1097T 45414 3
X1097T 14741 30
X1097T 16944 31
X1097T 3126 32
X1097T 47382 33
X1097T 6100 34
X1097T 6700 35
X1097T 13635 36
X1097T 21488 37
X1097T 6349 38
X1097T 60010 39
X1097T 10637 4
X1097T 972792 40
X1097T 12728 41
X1097T 42541 42
X1097T 34653 43
X1097T 28126 44
X1097T 103042 45
X1097T 47498 46
X1097T 114810 47
X1097T 161601 48
X1097T 153511 49
X1097T 10744 5
X1097T 676611 50
X1097T 46965 51
X1097T 66239 52
X1097T 21952 53
X1097T 44963 54
X1097T 85877 55
X1097T 8545 56
X1097T 149798 57
X1097T 9774 58
X1097T 18169 59
X1097T 17077 6
X1097T 107738884 60
X1097T 25677 7
X1097T 11632 8
X1097T 51794 9
X1098N 4775060 0
X1098N 21196 1
X1098N 27330 10
X1098N 8278 11
X1098N 17980 12
X1098N 24375 13
X1098N 7270 14
X1098N 43642 15
X1098N 12334 16
X1098N 18291 17
X1098N 19777 18
X1098N 32268 19
X1098N 5793 2
X1098N 40929 20
X1098N 60295 21
X1098N 72462 22
X1098N 68129 23
X1098N 130793 24
X1098N 259175 25
X1098N 8859 26
X1098N 783757 27
X1098N 5627 28
X1098N 5438 29
X1098N 44155 3
X1098N 14346 30
X1098N 16878 31
X1098N 2845 32
X1098N 45283 33
X1098N 6073 34
X1098N 6434 35
X1098N 13549 36
X1098N 21779 37
X1098N 5579 38
X1098N 57633 39
X1098N 9747 4
X1098N 925147 40
X1098N 12238 41
X1098N 40535 42
X1098N 31487 43
X1098N 28609 44
X1098N 90244 45
X1098N 46824 46
X1098N 114971 47
X1098N 157156 48
X1098N 159238 49
X1098N 10623 5
X1098N 625899 50
X1098N 40093 51
X1098N 62450 52
X1098N 21494 53
X1098N 42236 54
X1098N 82584 55
X1098N 8214 56
X1098N 141954 57
X1098N 10663 58
X1098N 18297 59
X1098N 17992 6
X1098N 98690388 60
X1098N 26388 7
X1098N 12332 8
X1098N 52231 9
X1098T 4369039 0
X1098T 22408 1
X1098T 25684 10
X1098T 8329 11
X1098T 18488 12
X1098T 25569 13
X1098T 7958 14
X1098T 43394 15
X1098T 11881 16
X1098T 18603 17
X1098T 20644 18
X1098T 35495 19
X1098T 5884 2
X1098T 43617 20
X1098T 60251 21
X1098T 70668 22
X1098T 66823 23
X1098T 132123 24
X1098T 269977 25
X1098T 9581 26
X1098T 767468 27
X1098T 5814 28
X1098T 5426 29
X1098T 44044 3
X1098T 15064 30
X1098T 17597 31
X1098T 3298 32
X1098T 45941 33
X1098T 6117 34
X1098T 6347 35
X1098T 12908 36
X1098T 22469 37
X1098T 6358 38
X1098T 57238 39
X1098T 9456 4
X1098T 930984 40
X1098T 12460 41
X1098T 40452 42
X1098T 33473 43
X1098T 27996 44
X1098T 94058 45
X1098T 45559 46
X1098T 114508 47
X1098T 163043 48
X1098T 155267 49
X1098T 10276 5
X1098T 622757 50
X1098T 49066 51
X1098T 62154 52
X1098T 21063 53
X1098T 54112 54
X1098T 84922 55
X1098T 8888 56
X1098T 147752 57
X1098T 9796 58
X1098T 19192 59
X1098T 17654 6
X1098T 97864755 60
X1098T 27228 7
X1098T 12871 8
X1098T 51593 9
X1159T 5178429 0
X1159T 23336 1
X1159T 29337 10
X1159T 10000 11
X1159T 19832 12
X1159T 27367 13
X1159T 9042 14
X1159T 47649 15
X1159T 15016 16
X1159T 23950 17
X1159T 23453 18
X1159T 36652 19
X1159T 6252 2
X1159T 45311 20
X1159T 65970 21
X1159T 83148 22
X1159T 76480 23
X1159T 146795 24
X1159T 282205 25
X1159T 9578 26
X1159T 871771 27
X1159T 6642 28
X1159T 6233 29
X1159T 48737 3
X1159T 15641 30
X1159T 18846 31
X1159T 3457 32
X1159T 50384 33
X1159T 6487 34
X1159T 7116 35
X1159T 14430 36
X1159T 24443 37
X1159T 6452 38
X1159T 63691 39
X1159T 11127 4
X1159T 1031979 40
X1159T 13832 41
X1159T 45570 42
X1159T 37676 43
X1159T 29991 44
X1159T 107706 45
X1159T 50695 46
X1159T 126016 47
X1159T 182973 48
X1159T 163115 49
X1159T 11476 5
X1159T 733528 50
X1159T 47460 51
X1159T 71472 52
X1159T 22657 53
X1159T 45529 54
X1159T 93499 55
X1159T 8402 56
X1159T 158725 57
X1159T 9893 58
X1159T 18225 59
X1159T 19016 6
X1159T 108435302 60
X1159T 28322 7
X1159T 13277 8
X1159T 56184 9
X1172N 5296512 0
X1172N 24104 1
X1172N 32239 10
X1172N 10841 11
X1172N 22304 12
X1172N 28069 13
X1172N 9089 14
X1172N 50748 15
X1172N 14631 16
X1172N 19067 17
X1172N 23794 18
X1172N 37619 19
X1172N 6891 2
X1172N 50999 20
X1172N 69151 21
X1172N 85199 22
X1172N 80100 23
X1172N 146721 24
X1172N 284371 25
X1172N 10343 26
X1172N 885065 27
X1172N 7074 28
X1172N 7030 29
X1172N 51725 3
X1172N 17494 30
X1172N 20150 31
X1172N 3593 32
X1172N 51584 33
X1172N 7128 34
X1172N 7572 35
X1172N 15747 36
X1172N 25869 37
X1172N 6880 38
X1172N 66510 39
X1172N 12280 4
X1172N 1072358 40
X1172N 14813 41
X1172N 47389 42
X1172N 36661 43
X1172N 33957 44
X1172N 101504 45
X1172N 55409 46
X1172N 130925 47
X1172N 173485 48
X1172N 181738 49
X1172N 13026 5
X1172N 718850 50
X1172N 43699 51
X1172N 73106 52
X1172N 25803 53
X1172N 44409 54
X1172N 93724 55
X1172N 9567 56
X1172N 157770 57
X1172N 12230 58
X1172N 20480 59
X1172N 21473 6
X1172N 110526708 60
X1172N 29411 7
X1172N 14018 8
X1172N 61965 9
X1172T 4947283 0
X1172T 23760 1
X1172T 31761 10
X1172T 10172 11
X1172T 21348 12
X1172T 27698 13
X1172T 8991 14
X1172T 49738 15
X1172T 14110 16
X1172T 16415 17
X1172T 21772 18
X1172T 35331 19
X1172T 6685 2
X1172T 47843 20
X1172T 69114 21
X1172T 87202 22
X1172T 81480 23
X1172T 150167 24
X1172T 279149 25
X1172T 10299 26
X1172T 852071 27
X1172T 6722 28
X1172T 6695 29
X1172T 50053 3
X1172T 17220 30
X1172T 19056 31
X1172T 3535 32
X1172T 51189 33
X1172T 7041 34
X1172T 7755 35
X1172T 14927 36
X1172T 25672 37
X1172T 7199 38
X1172T 65722 39
X1172T 11777 4
X1172T 1036767 40
X1172T 14361 41
X1172T 46093 42
X1172T 37998 43
X1172T 31463 44
X1172T 112523 45
X1172T 53069 46
X1172T 126440 47
X1172T 177297 48
X1172T 166577 49
X1172T 12506 5
X1172T 698205 50
X1172T 51495 51
X1172T 70970 52
X1172T 24094 53
X1172T 49200 54
X1172T 91642 55
X1172T 9171 56
X1172T 156155 57
X1172T 10471 58
X1172T 20025 59
X1172T 20696 6
X1172T 106941998 60
X1172T 30098 7
X1172T 13147 8
X1172T 58977 9
X1177T 5700305 0
X1177T 24152 1
X1177T 30340 10
X1177T 10542 11
X1177T 20334 12
X1177T 28035 13
X1177T 8966 14
X1177T 48804 15
X1177T 16288 16
X1177T 25981 17
X1177T 23543 18
X1177T 38979 19
X1177T 6886 2
X1177T 53239 20
X1177T 70932 21
X1177T 94523 22
X1177T 86431 23
X1177T 158729 24
X1177T 293426 25
X1177T 10297 26
X1177T 891735 27
X1177T 6582 28
X1177T 6091 29
X1177T 49700 3
X1177T 15882 30
X1177T 19519 31
X1177T 3502 32
X1177T 51810 33
X1177T 7044 34
X1177T 7584 35
X1177T 14639 36
X1177T 24854 37
X1177T 6627 38
X1177T 65323 39
X1177T 12055 4
X1177T 1052602 40
X1177T 13093 41
X1177T 45114 42
X1177T 36012 43
X1177T 31864 44
X1177T 102539 45
X1177T 53001 46
X1177T 129730 47
X1177T 176782 48
X1177T 170563 49
X1177T 12466 5
X1177T 735988 50
X1177T 41958 51
X1177T 72340 52
X1177T 23761 53
X1177T 40564 54
X1177T 94225 55
X1177T 6791 56
X1177T 153285 57
X1177T 9033 58
X1177T 16564 59
X1177T 19275 6
X1177T 108988054 60
X1177T 29293 7
X1177T 13615 8
X1177T 57131 9
X1192N 5136142 0
X1192N 23203 1
X1192N 29260 10
X1192N 9834 11
X1192N 19294 12
X1192N 25948 13
X1192N 7770 14
X1192N 46316 15
X1192N 13422 16
X1192N 22284 17
X1192N 22071 18
X1192N 34907 19
X1192N 6451 2
X1192N 44733 20
X1192N 63950 21
X1192N 80154 22
X1192N 75830 23
X1192N 142393 24
X1192N 276133 25
X1192N 9453 26
X1192N 856896 27
X1192N 6155 28
X1192N 6116 29
X1192N 48126 3
X1192N 15128 30
X1192N 18502 31
X1192N 3143 32
X1192N 49700 33
X1192N 6618 34
X1192N 6969 35
X1192N 14251 36
X1192N 24468 37
X1192N 6412 38
X1192N 63225 39
X1192N 10695 4
X1192N 1006080 40
X1192N 12908 41
X1192N 43891 42
X1192N 34911 43
X1192N 30277 44
X1192N 99415 45
X1192N 49540 46
X1192N 121401 47
X1192N 167426 48
X1192N 162335 49
X1192N 11746 5
X1192N 699637 50
X1192N 42378 51
X1192N 68370 52
X1192N 22623 53
X1192N 41031 54
X1192N 89990 55
X1192N 8083 56
X1192N 151871 57
X1192N 10168 58
X1192N 18204 59
X1192N 18747 6
X1192N 109320416 60
X1192N 28222 7
X1192N 12870 8
X1192N 55478 9
X1192T 4884728 0
X1192T 22308 1
X1192T 28744 10
X1192T 9484 11
X1192T 18971 12
X1192T 26647 13
X1192T 8043 14
X1192T 46398 15
X1192T 13009 16
X1192T 21798 17
X1192T 22535 18
X1192T 35711 19
X1192T 6222 2
X1192T 45798 20
X1192T 63365 21
X1192T 78129 22
X1192T 71241 23
X1192T 136822 24
X1192T 266089 25
X1192T 9453 26
X1192T 810147 27
X1192T 6307 28
X1192T 5752 29
X1192T 45970 3
X1192T 14892 30
X1192T 18766 31
X1192T 3197 32
X1192T 49166 33
X1192T 6493 34
X1192T 6997 35
X1192T 13629 36
X1192T 24181 37
X1192T 6239 38
X1192T 62357 39
X1192T 10305 4
X1192T 983577 40
X1192T 13020 41
X1192T 44742 42
X1192T 37679 43
X1192T 30788 44
X1192T 105184 45
X1192T 49465 46
X1192T 121923 47
X1192T 176927 48
X1192T 159626 49
X1192T 11002 5
X1192T 693464 50
X1192T 45869 51
X1192T 68572 52
X1192T 22835 53
X1192T 43835 54
X1192T 90850 55
X1192T 8341 56
X1192T 149392 57
X1192T 10072 58
X1192T 18881 59
X1192T 18397 6
X1192T 106192807 60
X1192T 27499 7
X1192T 12456 8
X1192T 52761 9
X1196N 5606627 0
X1196N 26151 1
X1196N 31142 10
X1196N 11289 11
X1196N 22861 12
X1196N 29432 13
X1196N 9934 14
X1196N 51666 15
X1196N 16503 16
X1196N 25549 17
X1196N 27054 18
X1196N 40917 19
X1196N 7873 2
X1196N 53335 20
X1196N 70588 21
X1196N 89385 22
X1196N 84017 23
X1196N 148576 24
X1196N 292836 25
X1196N 10263 26
X1196N 912049 27
X1196N 7032 28
X1196N 7006 29
X1196N 52807 3
X1196N 18190 30
X1196N 19844 31
X1196N 3736 32
X1196N 53666 33
X1196N 7349 34
X1196N 7945 35
X1196N 16228 36
X1196N 25539 37
X1196N 6849 38
X1196N 68229 39
X1196N 13105 4
X1196N 1104033 40
X1196N 15388 41
X1196N 49209 42
X1196N 37494 43
X1196N 35971 44
X1196N 103658 45
X1196N 57207 46
X1196N 134967 47
X1196N 173283 48
X1196N 191094 49
X1196N 14030 5
X1196N 729630 50
X1196N 39522 51
X1196N 74721 52
X1196N 26209 53
X1196N 40765 54
X1196N 94027 55
X1196N 9452 56
X1196N 158759 57
X1196N 13667 58
X1196N 21229 59
X1196N 22681 6
X1196N 113387944 60
X1196N 30399 7
X1196N 14640 8
X1196N 60065 9
X1196T 4907082 0
X1196T 21756 1
X1196T 27181 10
X1196T 9202 11
X1196T 19341 12
X1196T 26080 13
X1196T 9252 14
X1196T 46092 15
X1196T 13861 16
X1196T 20298 17
X1196T 21795 18
X1196T 33746 19
X1196T 6682 2
X1196T 49695 20
X1196T 67263 21
X1196T 84004 22
X1196T 76191 23
X1196T 135573 24
X1196T 260952 25
X1196T 9425 26
X1196T 823248 27
X1196T 6227 28
X1196T 5680 29
X1196T 47058 3
X1196T 16475 30
X1196T 17847 31
X1196T 3569 32
X1196T 48106 33
X1196T 6892 34
X1196T 6907 35
X1196T 14047 36
X1196T 22919 37
X1196T 6469 38
X1196T 61018 39
X1196T 10373 4
X1196T 1024139 40
X1196T 13270 41
X1196T 42972 42
X1196T 33619 43
X1196T 30991 44
X1196T 99003 45
X1196T 50745 46
X1196T 122602 47
X1196T 166805 48
X1196T 162450 49
X1196T 11131 5
X1196T 682613 50
X1196T 41389 51
X1196T 69041 52
X1196T 23145 53
X1196T 42408 54
X1196T 89321 55
X1196T 7881 56
X1196T 149964 57
X1196T 10198 58
X1196T 17726 59
X1196T 18125 6
X1196T 110692912 60
X1196T 26218 7
X1196T 12529 8
X1196T 53269 9
X119N 5404836 0
X119N 24346 1
X119N 30371 10
X119N 10213 11
X119N 20875 12
X119N 27422 13
X119N 8447 14
X119N 48072 15
X119N 14155 16
X119N 19458 17
X119N 22925 18
X119N 37824 19
X119N 7206 2
X119N 50245 20
X119N 67133 21
X119N 85255 22
X119N 81772 23
X119N 147446 24
X119N 287254 25
X119N 10351 26
X119N 870911 27
X119N 6814 28
X119N 6494 29
X119N 49682 3
X119N 16739 30
X119N 19316 31
X119N 3656 32
X119N 51089 33
X119N 7253 34
X119N 7038 35
X119N 14779 36
X119N 24552 37
X119N 7108 38
X119N 63275 39
X119N 11905 4
X119N 1038833 40
X119N 13958 41
X119N 45236 42
X119N 37259 43
X119N 31121 44
X119N 104299 45
X119N 52931 46
X119N 129555 47
X119N 176133 48
X119N 166075 49
X119N 13167 5
X119N 715908 50
X119N 47419 51
X119N 70091 52
X119N 24108 53
X119N 47444 54
X119N 93379 55
X119N 9178 56
X119N 158214 57
X119N 10921 58
X119N 19532 59
X119N 20195 6
X119N 108843726 60
X119N 29585 7
X119N 14617 8
X119N 56023 9
X119T 4705506 0
X119T 20968 1
X119T 26325 10
X119T 8415 11
X119T 18033 12
X119T 24028 13
X119T 7477 14
X119T 43137 15
X119T 11941 16
X119T 16120 17
X119T 20752 18
X119T 34426 19
X119T 6116 2
X119T 46500 20
X119T 61443 21
X119T 80181 22
X119T 80481 23
X119T 144668 24
X119T 268490 25
X119T 9073 26
X119T 817962 27
X119T 5713 28
X119T 5562 29
X119T 43826 3
X119T 14815 30
X119T 16973 31
X119T 3086 32
X119T 47408 33
X119T 6372 34
X119T 6563 35
X119T 13173 36
X119T 22260 37
X119T 6289 38
X119T 59145 39
X119T 9987 4
X119T 966319 40
X119T 13682 41
X119T 45006 42
X119T 38167 43
X119T 30265 44
X119T 108031 45
X119T 51424 46
X119T 123477 47
X119T 175764 48
X119T 159783 49
X119T 10553 5
X119T 690013 50
X119T 50498 51
X119T 68136 52
X119T 23018 53
X119T 49184 54
X119T 89695 55
X119T 9217 56
X119T 152510 57
X119T 10682 58
X119T 19516 59
X119T 17767 6
X119T 105475744 60
X119T 26068 7
X119T 12375 8
X119T 49237 9
X120N 5720105 0
X120N 23817 1
X120N 29743 10
X120N 10748 11
X120N 21610 12
X120N 28209 13
X120N 8762 14
X120N 47589 15
X120N 16402 16
X120N 24788 17
X120N 25368 18
X120N 38033 19
X120N 7248 2
X120N 48253 20
X120N 67921 21
X120N 87359 22
X120N 80656 23
X120N 147796 24
X120N 288308 25
X120N 9744 26
X120N 865481 27
X120N 6541 28
X120N 6028 29
X120N 49039 3
X120N 17801 30
X120N 19511 31
X120N 3438 32
X120N 50562 33
X120N 6725 34
X120N 7404 35
X120N 15700 36
X120N 25538 37
X120N 6292 38
X120N 64402 39
X120N 11680 4
X120N 1051150 40
X120N 14628 41
X120N 46808 42
X120N 36462 43
X120N 32837 44
X120N 99058 45
X120N 55734 46
X120N 129475 47
X120N 174507 48
X120N 168109 49
X120N 13139 5
X120N 721465 50
X120N 36522 51
X120N 73626 52
X120N 25115 53
X120N 37213 54
X120N 93894 55
X120N 8840 56
X120N 150279 57
X120N 12925 58
X120N 20173 59
X120N 21452 6
X120N 108192464 60
X120N 29291 7
X120N 14014 8
X120N 56081 9
X120T 5331575 0
X120T 23366 1
X120T 29157 10
X120T 10356 11
X120T 20364 12
X120T 28291 13
X120T 8734 14
X120T 47620 15
X120T 15254 16
X120T 24246 17
X120T 23756 18
X120T 38025 19
X120T 6729 2
X120T 48020 20
X120T 68187 21
X120T 87574 22
X120T 80919 23
X120T 145214 24
X120T 289747 25
X120T 9845 26
X120T 849343 27
X120T 6533 28
X120T 6401 29
X120T 48804 3
X120T 16205 30
X120T 19406 31
X120T 3297 32
X120T 50867 33
X120T 6690 34
X120T 7531 35
X120T 14619 36
X120T 25347 37
X120T 6606 38
X120T 64059 39
X120T 11557 4
X120T 1063072 40
X120T 13835 41
X120T 46123 42
X120T 37081 43
X120T 31655 44
X120T 106117 45
X120T 52759 46
X120T 127393 47
X120T 179696 48
X120T 167389 49
X120T 12549 5
X120T 728363 50
X120T 45109 51
X120T 71767 52
X120T 23219 53
X120T 44195 54
X120T 95767 55
X120T 7976 56
X120T 154164 57
X120T 9775 58
X120T 18269 59
X120T 19542 6
X120T 109946920 60
X120T 29426 7
X120T 13211 8
X120T 55174 9
X1230N 5321229 0
X1230N 21470 1
X1230N 28431 10
X1230N 9122 11
X1230N 19032 12
X1230N 25156 13
X1230N 7407 14
X1230N 43137 15
X1230N 13398 16
X1230N 20153 17
X1230N 21826 18
X1230N 33991 19
X1230N 6296 2
X1230N 45310 20
X1230N 60891 21
X1230N 78641 22
X1230N 73732 23
X1230N 138970 24
X1230N 272837 25
X1230N 8245 26
X1230N 820661 27
X1230N 5813 28
X1230N 5618 29
X1230N 43696 3
X1230N 15032 30
X1230N 17481 31
X1230N 3060 32
X1230N 46496 33
X1230N 6256 34
X1230N 6614 35
X1230N 14150 36
X1230N 22573 37
X1230N 5543 38
X1230N 58964 39
X1230N 10564 4
X1230N 950849 40
X1230N 13268 41
X1230N 42750 42
X1230N 32955 43
X1230N 30018 44
X1230N 91943 45
X1230N 49673 46
X1230N 121013 47
X1230N 162180 48
X1230N 160219 49
X1230N 11304 5
X1230N 671392 50
X1230N 35685 51
X1230N 66429 52
X1230N 23107 53
X1230N 37394 54
X1230N 86529 55
X1230N 8352 56
X1230N 142461 57
X1230N 11351 58
X1230N 18450 59
X1230N 19252 6
X1230N 103441571 60
X1230N 27018 7
X1230N 12372 8
X1230N 52372 9
X1230T 4627505 0
X1230T 21812 1
X1230T 26685 10
X1230T 9482 11
X1230T 19723 12
X1230T 25245 13
X1230T 8038 14
X1230T 43701 15
X1230T 13985 16
X1230T 20569 17
X1230T 22215 18
X1230T 34158 19
X1230T 6878 2
X1230T 43503 20
X1230T 61137 21
X1230T 81526 22
X1230T 76184 23
X1230T 139861 24
X1230T 263023 25
X1230T 9261 26
X1230T 803544 27
X1230T 6015 28
X1230T 5550 29
X1230T 44515 3
X1230T 15614 30
X1230T 17439 31
X1230T 3231 32
X1230T 47378 33
X1230T 6233 34
X1230T 6765 35
X1230T 14284 36
X1230T 23375 37
X1230T 6644 38
X1230T 59515 39
X1230T 10755 4
X1230T 979517 40
X1230T 13570 41
X1230T 44770 42
X1230T 36355 43
X1230T 29802 44
X1230T 106957 45
X1230T 51108 46
X1230T 120090 47
X1230T 174505 48
X1230T 155445 49
X1230T 11358 5
X1230T 686137 50
X1230T 49708 51
X1230T 68026 52
X1230T 23189 53
X1230T 49027 54
X1230T 89489 55
X1230T 9755 56
X1230T 153836 57
X1230T 10914 58
X1230T 20401 59
X1230T 18932 6
X1230T 104971160 60
X1230T 26265 7
X1230T 12834 8
X1230T 50122 9
X1237N 5499340 0
X1237N 23405 1
X1237N 29322 10
X1237N 10219 11
X1237N 20744 12
X1237N 26842 13
X1237N 8263 14
X1237N 44798 15
X1237N 15893 16
X1237N 26234 17
X1237N 24569 18
X1237N 37692 19
X1237N 7273 2
X1237N 49871 20
X1237N 63494 21
X1237N 82498 22
X1237N 77124 23
X1237N 141254 24
X1237N 278235 25
X1237N 9501 26
X1237N 842234 27
X1237N 6044 28
X1237N 5892 29
X1237N 46825 3
X1237N 16130 30
X1237N 18070 31
X1237N 3347 32
X1237N 47991 33
X1237N 6552 34
X1237N 6941 35
X1237N 14703 36
X1237N 23148 37
X1237N 5896 38
X1237N 61445 39
X1237N 11689 4
X1237N 1001349 40
X1237N 13838 41
X1237N 44698 42
X1237N 34699 43
X1237N 31346 44
X1237N 95920 45
X1237N 52515 46
X1237N 125486 47
X1237N 166498 48
X1237N 164961 49
X1237N 12425 5
X1237N 699664 50
X1237N 35396 51
X1237N 69116 52
X1237N 23886 53
X1237N 35605 54
X1237N 88917 55
X1237N 7950 56
X1237N 144240 57
X1237N 11513 58
X1237N 18369 59
X1237N 20056 6
X1237N 106722467 60
X1237N 28896 7
X1237N 14129 8
X1237N 53315 9
X1237T 5666976 0
X1237T 26378 1
X1237T 32614 10
X1237T 10853 11
X1237T 22419 12
X1237T 29155 13
X1237T 8871 14
X1237T 51574 15
X1237T 15128 16
X1237T 22853 17
X1237T 25926 18
X1237T 39736 19
X1237T 7569 2
X1237T 49234 20
X1237T 70747 21
X1237T 88047 22
X1237T 82083 23
X1237T 156441 24
X1237T 321468 25
X1237T 11086 26
X1237T 947543 27
X1237T 7197 28
X1237T 6557 29
X1237T 53623 3
X1237T 18775 30
X1237T 21119 31
X1237T 3807 32
X1237T 56328 33
X1237T 7069 34
X1237T 7621 35
X1237T 16982 36
X1237T 27293 37
X1237T 7671 38
X1237T 69876 39
X1237T 12281 4
X1237T 1128637 40
X1237T 15632 41
X1237T 51235 42
X1237T 39278 43
X1237T 34010 44
X1237T 115254 45
X1237T 57803 46
X1237T 141203 47
X1237T 201339 48
X1237T 188299 49
X1237T 13470 5
X1237T 800242 50
X1237T 62579 51
X1237T 80278 52
X1237T 27244 53
X1237T 69281 54
X1237T 107546 55
X1237T 11913 56
X1237T 185377 57
X1237T 13283 58
X1237T 25239 59
X1237T 22387 6
X1237T 127263991 60
X1237T 32042 7
