# Using amp_thresh=0.25, del_thresh=0.25
Sample	Low	High
TCGA-34-2600-01	-1.543000	2.389000
TCGA-34-2604-01	-1.543000	3.714000
TCGA-34-2605-01	-1.123000	2.568000
TCGA-34-2608-01	-1.233000	1.350000
TCGA-34-2609-01	-1.543000	3.499000
TCGA-34-5231-01	-0.853000	1.274000
TCGA-34-5232-01	-1.239000	0.418000
TCGA-34-5234-01	-0.895000	1.592000
TCGA-34-5236-01	-1.383000	1.678000
TCGA-34-5239-01	-0.877000	1.131000
TCGA-34-5240-01	-0.250000	3.907000
TCGA-34-5927-01	-1.223000	1.211000
TCGA-34-5928-01	-0.919000	2.582000
TCGA-34-5929-01	-1.152000	1.165000
TCGA-34-7107-01	-0.829000	3.907000
TCGA-34-8454-01	-1.543000	1.035000
TCGA-34-8455-01	-0.958000	1.793000
TCGA-34-8456-01	-0.899000	1.687000
TCGA-34-A5IX-01	-1.543000	1.135000
TCGA-37-3783-01	-1.279000	2.700000
TCGA-37-3789-01	-1.236000	3.907000
TCGA-37-3792-01	-1.248000	2.735000
TCGA-37-4129-01	-1.315000	0.250000
TCGA-37-4132-01	-1.226000	2.956000
TCGA-37-4133-01	-1.476000	2.840000
TCGA-37-4135-01	-1.543000	3.907000
TCGA-37-4141-01	-1.122000	1.600000
TCGA-37-5819-01	-1.543000	1.376000
TCGA-37-A5EL-01	-0.934000	2.832000
TCGA-37-A5EN-01	-1.236000	1.544000
TCGA-39-5011-01	-0.674000	3.907000
TCGA-39-5016-01	-0.777000	1.334000
TCGA-39-5019-01	-1.543000	2.334000
TCGA-39-5021-01	-1.543000	1.682000
TCGA-39-5022-01	-0.738000	2.239000
TCGA-39-5024-01	-1.217000	3.436000
TCGA-39-5027-01	-1.088000	1.554000
TCGA-39-5028-01	-1.322000	3.907000
TCGA-39-5029-01	-1.295000	1.468000
TCGA-39-5030-01	-1.109000	1.174000
TCGA-39-5031-01	-1.128000	2.882000
TCGA-39-5034-01	-0.849000	3.907000
TCGA-39-5035-01	-0.850000	3.907000
TCGA-39-5036-01	-0.923000	1.432000
TCGA-39-5037-01	-1.543000	1.506000
TCGA-39-5039-01	-0.968000	3.907000
TCGA-39-5040-01	-1.356000	1.316000
TCGA-43-2576-01	-1.543000	1.286000
TCGA-43-2578-01	-1.409000	2.011000
TCGA-43-2581-01	-1.254000	0.710000
TCGA-43-3394-01	-1.466000	3.763000
TCGA-43-3920-01	-0.925000	2.910000
TCGA-43-5668-01	-1.543000	3.907000
TCGA-43-5670-01	-0.250000	3.907000
TCGA-43-6143-01	-0.932000	1.573000
TCGA-43-6647-01	-1.543000	1.984000
TCGA-43-6770-01	-1.157000	2.014000
TCGA-43-6771-01	-1.150000	2.022000
TCGA-43-6773-01	-0.727000	0.898000
TCGA-43-7656-01	-1.543000	1.622000
TCGA-43-7657-01	-1.002000	3.907000
TCGA-43-7658-01	-0.906000	1.733000
TCGA-43-8115-01	-1.194000	1.355000
TCGA-43-8116-01	-1.105000	2.371000
TCGA-43-8118-01	-1.543000	1.915000
TCGA-43-A474-01	-0.912000	1.565000
TCGA-43-A475-01	-1.200000	2.567000
TCGA-43-A56U-01	-1.020000	3.171000
TCGA-43-A56V-01	-1.102000	3.088000
TCGA-46-3765-01	-1.286000	1.806000
TCGA-46-3766-01	-1.260000	1.063000
TCGA-46-3767-01	-1.156000	3.032000
TCGA-46-3768-01	-1.031000	1.412000
TCGA-46-3769-01	-1.543000	2.410000
TCGA-46-6025-01	-0.829000	1.970000
TCGA-46-6026-01	-1.543000	1.179000
TCGA-51-4079-01	-1.131000	1.314000
TCGA-51-4080-01	-1.203000	1.863000
TCGA-51-4081-01	-1.543000	1.566000
TCGA-52-7622-01	-1.167000	3.907000
TCGA-52-7809-01	-1.229000	3.435000
TCGA-52-7810-01	-1.543000	3.907000
TCGA-52-7812-01	-1.267000	1.386000
TCGA-56-1622-01	-0.836000	1.746000
TCGA-56-5897-01	-1.543000	1.489000
TCGA-56-5898-01	-1.155000	3.907000
TCGA-56-6545-01	-0.867000	2.720000
TCGA-56-6546-01	-0.901000	2.022000
TCGA-56-7221-01	-1.543000	1.187000
TCGA-56-7222-01	-1.134000	1.904000
TCGA-56-7223-01	-1.445000	1.408000
TCGA-56-7579-01	-1.176000	1.179000
TCGA-56-7580-01	-1.101000	2.248000
TCGA-56-7582-01	-0.894000	1.462000
TCGA-56-7730-01	-0.863000	3.907000
TCGA-56-7731-01	-1.379000	3.051000
TCGA-56-7822-01	-1.543000	1.681000
TCGA-56-7823-01	-1.146000	1.801000
TCGA-56-8082-01	-1.191000	1.791000
TCGA-56-8083-01	-1.177000	2.427000
TCGA-56-8201-01	-0.932000	1.915000
TCGA-56-8304-01	-0.932000	1.909000
TCGA-56-8305-01	-1.543000	1.662000
TCGA-56-8307-01	-1.152000	0.518000
TCGA-56-8308-01	-0.949000	1.011000
TCGA-56-8309-01	-1.198000	1.165000
TCGA-56-8504-01	-1.517000	3.548000
TCGA-56-8622-01	-1.187000	3.907000
TCGA-56-8623-01	-0.250000	0.250000
TCGA-56-8624-01	-1.211000	1.641000
TCGA-56-8625-01	-1.543000	2.125000
TCGA-56-8626-01	-1.232000	3.907000
TCGA-56-8628-01	-1.206000	2.517000
TCGA-56-8629-01	-1.346000	1.626000
TCGA-56-A49D-01	-1.543000	2.252000
TCGA-56-A4BW-01	-1.219000	2.156000
TCGA-56-A4BX-01	-1.152000	1.405000
TCGA-56-A4BY-01	-1.186000	1.943000
TCGA-56-A4ZJ-01	-1.407000	2.735000
TCGA-56-A4ZK-01	-1.180000	1.722000
TCGA-56-A5DR-01	-0.934000	3.907000
TCGA-56-A5DS-01	-1.052000	1.803000
TCGA-56-A62T-01	-1.170000	1.148000
TCGA-58-8386-01	-1.543000	1.971000
TCGA-58-8387-01	-1.170000	2.609000
TCGA-58-8388-01	-1.239000	1.089000
TCGA-58-8390-01	-1.096000	1.175000
TCGA-58-8391-01	-1.431000	1.931000
TCGA-58-8392-01	-1.126000	0.935000
TCGA-58-8393-01	-0.736000	2.667000
TCGA-58-A46J-01	-0.640000	1.155000
TCGA-58-A46K-01	-0.770000	1.753000
TCGA-58-A46L-01	-1.162000	1.149000
TCGA-58-A46M-01	-1.487000	2.992000
TCGA-58-A46N-01	-0.250000	3.395000
TCGA-60-2695-01	-0.642000	3.621000
TCGA-60-2697-01	-0.250000	1.787000
TCGA-60-2698-01	-1.543000	1.542000
TCGA-60-2703-01	-1.006000	1.979000
TCGA-60-2704-01	-0.756000	2.255000
TCGA-60-2706-01	-0.998000	1.964000
TCGA-60-2707-01	-1.103000	0.770000
TCGA-60-2708-01	-1.353000	2.672000
TCGA-60-2709-01	-0.791000	1.767000
TCGA-60-2710-01	-1.240000	1.674000
TCGA-60-2711-01	-1.027000	1.784000
TCGA-60-2713-01	-1.242000	1.594000
TCGA-60-2714-01	-1.366000	1.738000
TCGA-60-2716-01	-0.250000	0.250000
TCGA-60-2719-01	-1.135000	3.231000
TCGA-60-2720-01	-1.016000	2.210000
TCGA-60-2721-01	-1.194000	0.992000
TCGA-60-2722-01	-1.250000	3.119000
TCGA-60-2723-01	-1.543000	2.370000
TCGA-60-2724-01	-1.543000	3.907000
TCGA-60-2725-01	-0.953000	1.779000
TCGA-60-2726-01	-1.009000	2.387000
TCGA-63-5128-01	-0.779000	2.146000
TCGA-63-5131-01	-1.333000	1.718000
TCGA-63-6202-01	-1.118000	2.932000
TCGA-63-7020-01	-0.861000	1.754000
TCGA-63-7021-01	-1.183000	0.622000
TCGA-63-7022-01	-0.970000	1.117000
TCGA-63-7023-01	-1.543000	3.907000
TCGA-63-A5M9-01	-0.869000	3.907000
TCGA-63-A5MB-01	-0.910000	3.313000
TCGA-63-A5MG-01	-0.791000	1.835000
TCGA-63-A5MH-01	-0.775000	2.611000
TCGA-63-A5MI-01	-0.936000	3.285000
TCGA-63-A5MJ-01	-1.065000	1.711000
TCGA-63-A5ML-01	-0.943000	3.541000
TCGA-63-A5MM-01	-1.543000	1.371000
TCGA-63-A5MN-01	-1.276000	1.196000
TCGA-63-A5MP-01	-1.543000	1.737000
TCGA-63-A5MR-01	-0.947000	1.099000
TCGA-63-A5MS-01	-1.543000	3.024000
TCGA-63-A5MT-01	-1.246000	3.907000
TCGA-63-A5MU-01	-0.914000	2.524000
TCGA-63-A5MV-01	-1.543000	3.907000
TCGA-63-A5MW-01	-1.543000	3.907000
TCGA-63-A5MY-01	-1.543000	1.314000
TCGA-66-2727-01	-1.543000	2.267000
TCGA-66-2734-01	-1.038000	1.081000
TCGA-66-2737-01	-1.059000	3.907000
TCGA-66-2742-01	-0.958000	3.907000
TCGA-66-2744-01	-1.334000	3.907000
TCGA-66-2753-01	-1.543000	3.907000
TCGA-66-2754-01	-1.463000	1.191000
TCGA-66-2755-01	-1.331000	2.201000
TCGA-66-2756-01	-0.948000	3.907000
TCGA-66-2757-01	-1.292000	1.173000
TCGA-66-2758-01	-1.272000	2.686000
TCGA-66-2759-01	-1.470000	3.907000
TCGA-66-2763-01	-1.052000	1.724000
TCGA-66-2765-01	-1.208000	1.213000
TCGA-66-2766-01	-0.850000	2.363000
TCGA-66-2767-01	-1.543000	3.478000
TCGA-66-2768-01	-1.290000	2.959000
TCGA-66-2769-01	-0.989000	3.274000
TCGA-66-2770-01	-0.909000	1.199000
TCGA-66-2771-01	-1.103000	1.259000
TCGA-66-2773-01	-0.974000	2.378000
TCGA-66-2777-01	-1.073000	3.907000
TCGA-66-2778-01	-1.543000	1.779000
TCGA-66-2780-01	-1.232000	2.445000
TCGA-66-2781-01	-1.543000	2.122000
TCGA-66-2782-01	-1.543000	1.332000
TCGA-66-2783-01	-1.271000	2.886000
TCGA-66-2785-01	-0.996000	1.574000
TCGA-66-2786-01	-1.358000	2.610000
TCGA-66-2787-01	-1.543000	2.352000
TCGA-66-2788-01	-1.543000	1.081000
TCGA-66-2789-01	-1.543000	2.723000
TCGA-66-2790-01	-1.543000	1.053000
TCGA-66-2791-01	-1.329000	1.169000
TCGA-66-2792-01	-0.913000	1.442000
TCGA-66-2793-01	-1.543000	1.197000
TCGA-66-2794-01	-1.195000	1.938000
TCGA-66-2795-01	-1.316000	2.105000
TCGA-66-2800-01	-1.437000	1.878000
TCGA-68-7755-01	-1.117000	3.907000
TCGA-68-7756-01	-1.204000	1.453000
TCGA-68-7757-01	-1.186000	0.536000
TCGA-68-8250-01	-1.132000	1.886000
TCGA-68-8251-01	-0.872000	2.186000
TCGA-68-A59I-01	-1.416000	3.873000
TCGA-68-A59J-01	-1.543000	2.723000
TCGA-6A-AB49-01	-0.921000	1.480000
TCGA-70-6722-01	-1.315000	1.870000
TCGA-70-6723-01	-1.406000	1.098000
TCGA-77-6842-01	-0.925000	3.907000
TCGA-77-6843-01	-1.176000	1.000000
TCGA-77-6844-01	-1.209000	3.907000
TCGA-77-6845-01	-0.873000	1.774000
TCGA-77-7138-01	-1.142000	3.643000
TCGA-77-7139-01	-0.902000	1.947000
TCGA-77-7140-01	-1.069000	2.946000
TCGA-77-7141-01	-0.974000	2.506000
TCGA-77-7142-01	-1.485000	2.984000
TCGA-77-7335-01	-1.181000	1.304000
TCGA-77-7337-01	-1.111000	2.856000
TCGA-77-7338-01	-1.218000	1.307000
TCGA-77-7463-01	-1.057000	2.983000
TCGA-77-7465-01	-0.838000	2.805000
TCGA-77-8007-01	-1.040000	3.907000
TCGA-77-8008-01	-1.543000	2.335000
TCGA-77-8009-01	-1.502000	1.354000
TCGA-77-8128-01	-0.824000	1.495000
TCGA-77-8130-01	-1.099000	1.349000
TCGA-77-8131-01	-1.066000	2.032000
TCGA-77-8133-01	-0.925000	3.289000
TCGA-77-8136-01	-0.975000	2.829000
TCGA-77-8138-01	-1.427000	2.773000
TCGA-77-8139-01	-1.077000	1.628000
TCGA-77-8140-01	-1.169000	1.174000
TCGA-77-8143-01	-0.837000	1.679000
TCGA-77-8144-01	-1.543000	1.110000
TCGA-77-8145-01	-1.543000	3.907000
TCGA-77-8148-01	-1.109000	1.800000
TCGA-77-8150-01	-1.094000	1.378000
TCGA-77-8153-01	-1.543000	3.907000
TCGA-77-8154-01	-1.164000	1.074000
TCGA-77-8156-01	-1.491000	2.688000
TCGA-77-A5FZ-01	-0.250000	0.250000
TCGA-77-A5G1-01	-1.188000	2.544000
TCGA-77-A5G3-01	-1.033000	2.649000
TCGA-77-A5G6-01	-1.505000	2.763000
TCGA-77-A5G7-01	-0.830000	0.984000
TCGA-77-A5G8-01	-0.911000	2.234000
TCGA-77-A5GB-01	-0.848000	1.351000
TCGA-77-A5GF-01	-1.051000	2.118000
TCGA-77-A5GH-01	-1.164000	3.907000
TCGA-79-5596-01	-1.200000	1.223000
TCGA-85-6175-01	-1.543000	1.362000
TCGA-85-6560-01	-1.543000	2.000000
TCGA-85-6561-01	-1.175000	2.301000
TCGA-85-6798-01	-1.510000	3.907000
TCGA-85-7696-01	-1.086000	2.008000
TCGA-85-7697-01	-1.183000	1.235000
TCGA-85-7698-01	-1.150000	1.053000
TCGA-85-7699-01	-1.172000	2.696000
TCGA-85-7710-01	-1.200000	3.907000
TCGA-85-7843-01	-1.399000	2.539000
TCGA-85-7844-01	-1.041000	3.408000
TCGA-85-7950-01	-0.927000	2.007000
TCGA-85-8048-01	-1.145000	2.470000
TCGA-85-8049-01	-0.973000	3.907000
TCGA-85-8052-01	-0.908000	1.660000
TCGA-85-8070-01	-1.088000	2.096000
TCGA-85-8071-01	-1.150000	1.154000
TCGA-85-8072-01	-1.053000	1.747000
TCGA-85-8276-01	-1.543000	1.508000
TCGA-85-8277-01	-1.322000	1.099000
TCGA-85-8287-01	-0.881000	1.495000
TCGA-85-8288-01	-1.183000	1.109000
TCGA-85-8350-01	-0.912000	3.907000
TCGA-85-8351-01	-0.855000	1.945000
TCGA-85-8352-01	-0.773000	1.374000
TCGA-85-8353-01	-1.543000	3.907000
TCGA-85-8354-01	-0.944000	1.524000
TCGA-85-8355-01	-0.975000	0.878000
TCGA-85-8479-01	-1.543000	1.174000
TCGA-85-8481-01	-1.543000	1.893000
TCGA-85-8580-01	-1.543000	3.907000
TCGA-85-8582-01	-1.361000	2.937000
TCGA-85-8584-01	-1.189000	3.907000
TCGA-85-8664-01	-0.840000	2.320000
TCGA-85-8666-01	-0.917000	2.319000
TCGA-85-A4CL-01	-1.543000	3.907000
TCGA-85-A4CN-01	-1.009000	1.325000
TCGA-85-A4JB-01	-1.225000	1.392000
TCGA-85-A4JC-01	-0.612000	1.602000
TCGA-85-A4PA-01	-0.250000	0.250000
TCGA-85-A4QQ-01	-1.067000	1.569000
TCGA-85-A4QR-01	-1.094000	1.901000
TCGA-85-A50M-01	-1.454000	3.648000
TCGA-85-A50Z-01	-1.227000	1.032000
TCGA-85-A510-01	-0.724000	3.320000
TCGA-85-A511-01	-0.933000	3.889000
TCGA-85-A512-01	-1.317000	2.678000
TCGA-85-A513-01	-1.268000	3.907000
TCGA-85-A53L-01	-1.129000	1.955000
TCGA-85-A5B5-01	-0.878000	2.683000
TCGA-90-6837-01	-0.250000	0.250000
TCGA-90-7766-01	-1.221000	1.135000
TCGA-90-7767-01	-1.501000	1.890000
TCGA-90-7769-01	-1.148000	2.122000
TCGA-90-7964-01	-1.171000	1.347000
TCGA-90-A4ED-01	-1.148000	1.106000
TCGA-90-A4EE-01	-0.779000	3.511000
TCGA-90-A59Q-01	-1.102000	1.195000
TCGA-92-7341-01	-1.467000	2.305000
TCGA-92-8063-01	-1.230000	1.180000
TCGA-92-8064-01	-0.832000	1.623000
TCGA-92-8065-01	-1.196000	1.169000
TCGA-94-7033-01	-1.259000	2.227000
TCGA-94-7557-01	-1.543000	1.532000
TCGA-94-7943-01	-0.919000	2.682000
TCGA-94-8035-01	-1.232000	1.758000
TCGA-94-8490-01	-1.182000	2.021000
TCGA-94-8491-01	-1.543000	1.905000
TCGA-94-A4VJ-01	-0.902000	1.793000
TCGA-94-A5I4-01	-1.543000	2.609000
TCGA-94-A5I6-01	-1.543000	1.958000
TCGA-96-7544-01	-1.131000	1.021000
TCGA-96-7545-01	-0.949000	1.212000
TCGA-96-8169-01	-1.188000	1.374000
TCGA-96-8170-01	-1.543000	3.143000
TCGA-96-A4JL-01	-1.107000	1.469000
TCGA-98-7454-01	-0.954000	1.889000
TCGA-98-8020-01	-0.895000	1.354000
TCGA-98-8021-01	-1.075000	3.074000
TCGA-98-8022-01	-1.529000	3.907000
TCGA-98-8023-01	-1.236000	1.694000
TCGA-98-A538-01	-1.472000	1.441000
TCGA-98-A539-01	-1.543000	2.446000
TCGA-98-A53A-01	-1.253000	1.340000
TCGA-98-A53B-01	-1.130000	3.907000
TCGA-98-A53C-01	-0.250000	0.250000
TCGA-98-A53D-01	-0.250000	0.250000
TCGA-98-A53I-01	-1.042000	2.456000
TCGA-98-A53J-01	-1.201000	3.443000
TCGA-J1-A4AH-01	-1.543000	3.907000
TCGA-L3-A4E7-01	-1.116000	2.549000
TCGA-L3-A524-01	-1.039000	3.907000
TCGA-LA-A446-01	-1.543000	2.101000
TCGA-LA-A7SW-01	-1.543000	3.907000
TCGA-MF-A522-01	-1.091000	3.907000
TCGA-NC-A5HD-01	-1.489000	3.907000
TCGA-NC-A5HE-01	-1.351000	1.679000
TCGA-NC-A5HF-01	-1.543000	3.907000
TCGA-NC-A5HG-01	-1.543000	2.087000
TCGA-NC-A5HH-01	-1.190000	3.907000
TCGA-NC-A5HI-01	-1.232000	1.420000
TCGA-NC-A5HJ-01	-1.543000	1.929000
TCGA-NC-A5HK-01	-0.954000	2.921000
TCGA-NC-A5HL-01	-1.543000	3.907000
TCGA-NC-A5HM-01	-0.989000	1.917000
TCGA-NC-A5HN-01	-1.543000	2.429000
TCGA-NC-A5HO-01	-1.147000	2.487000
TCGA-NC-A5HP-01	-1.543000	1.443000
TCGA-NC-A5HQ-01	-1.543000	3.907000
TCGA-NC-A5HR-01	-1.194000	3.907000
TCGA-NC-A5HT-01	-1.258000	2.315000
TCGA-NK-A5CR-01	-1.166000	3.697000
TCGA-NK-A5CT-01	-1.320000	2.913000
TCGA-NK-A5CX-01	-0.600000	1.131000
TCGA-NK-A7XE-01	-0.250000	3.652000
TCGA-O2-A52N-01	-1.543000	3.907000
TCGA-O2-A52Q-01	-1.543000	1.926000
TCGA-O2-A52S-01	-1.070000	1.826000
TCGA-O2-A52V-01	-1.189000	0.936000
TCGA-O2-A52W-01	-0.958000	3.907000
TCGA-O2-A5IB-01	-1.210000	2.193000
TCGA-XC-AA0X-01	-1.148000	3.907000
